candidate_day,cost
2.757823510358398,728.9427813918702
2.8256338082867183,702.0540570061255
2.8934441062150387,680.1700942997504
2.9612544041433595,662.8897613540404
3.0290647020716794,649.9031925828765
3.096875,640.9676311012721
3.16468529792832,635.8827531433891
3.2324955958566406,634.4702151010868
3.3003058937849614,636.5592831551531
3.368116191713282,641.9783693463037
3.435926489641602,650.5512719029621
