hours,radial_km,along_track_km,cross_track_km,radial_m_s,along_track_m_s,cross_track_m_s
1.6090225563909775,-330.43167152203847,-1123.418612249114,0.011572443769184045,-27.322138287707762,76.43248729878626,0.00042652733635973515
1.62406015037594,-331.901852111896,-1119.274898922391,0.011655499404113201,-26.992807403271463,76.65426768614758,0.00041357119427113
1.6390977443609023,-333.3541944087314,-1115.1192495751352,0.011737908230756173,-26.66311391500786,76.87345628064152,0.00040058955917384625
1.6541353383458646,-334.7886789155916,-1110.9518046131225,0.011819665466207899,-26.33306269296729,77.09004946806206,0.00038758279798193685
1.6691729323308273,-336.2052864004231,-1106.7727046367388,0.011900766340733164,-26.00265860843625,77.304043676382,0.0003745512802647491
1.6842105263157896,-337.6039978960644,-1102.582090438657,0.011981206109602793,-25.671906533905553,77.51543537582324,0.00036149537748979266
1.699248120300752,-338.98479470023847,-1098.3801030015823,0.012060980027670844,-25.340811343032293,77.72422107892537,0.0003484154632466799
1.7142857142857144,-340.3476583754712,-1094.166883495881,0.012140083381799102,-25.009377910605753,77.93039734061165,0.0003353119136523516
1.729323308270677,-341.69257074897837,-1089.9425732773122,0.01221851146785153,-24.67761111251588,78.13396075825011,0.00032218510689253194
1.744360902255639,-343.0195139124534,-1085.707313884674,0.012296259588777132,-24.345515825713505,78.33490797169895,0.0003090354226067813
1.7593984962406017,-344.32847022180357,-1081.4612470374734,0.012373323089284998,-24.013096928179554,78.53323566336208,0.0002958632440034892
1.7744360902255638,-345.6194222968531,-1077.2045146335984,0.01244969732058579,-23.68035929888488,78.72894055821826,0.0002826689544047928
1.7894736842105263,-346.89235302095483,-1072.9372587469848,0.012525377662063637,-23.347307817760914,78.92201942386771,0.00026945294082607015
1.804511278195489,-348.1472455405444,-1068.65962162528,0.012600359517942004,-23.013947365661085,79.11246907055086,0.00025621559253276787
1.8195488721804511,-349.38408326466435,-1064.3717456874983,0.012674638316283442,-22.68028282432625,79.30028635117411,0.00024295730086978018
1.8345864661654137,-350.6028498643165,-1060.0737735216862,0.012748209527910833,-22.346319076350607,79.48546816131987,0.00022967845980174936
1.849624060150376,-351.80352927190904,-1055.7658478825877,0.01282106864590243,-22.012061005146567,79.66801143925727,0.00021637946513105178
1.8646616541353385,-352.9861056805206,-1051.4481116893091,0.012893211201845788,-21.677513494908176,79.84791316594485,0.00020306071700024363
1.8796992481203008,-354.1505635430976,-1047.1207080230033,0.012964632767421477,-21.34268143058356,80.02517036501928,0.00018972261791569747
1.8947368421052633,-355.2968875716367,-1042.7837801245087,0.013035328969156646,-21.007569697828032,80.19978010278057,0.00017636557375355709
1.9097744360902256,-356.42506273627953,-1038.437471392111,0.013105295459834784,-20.67218318298691,80.37173948817622,0.00016298999453108793
1.924812030075188,-357.5350742647225,-1034.0819253791424,0.013174527972675473,-20.336526773049318,80.5410456728009,0.00014959629383438496
1.9398496240601506,-358.6269076956774,-1029.7172857962967,0.013243022125787162,-20.00060535635564,80.70769585563903,0.00013618487748271816
1.954887218045113,-359.70054883317346,-1025.3436965040264,0.013310773583622825,-19.66442382183436,80.87168727915002,0.0001227561507977119
1.9699248120300756,-360.75598371849384,-1020.9613015085991,0.013377778111909894,-19.32798705863877,81.03301722685086,0.00010931052746143566
1.9849624060150377,-361.7931986603212,-1016.5702449626295,0.013444031463456015,-18.991299956549092,81.19168302599631,9.584842315009558e-05
2.0000000000000004,-362.8121802345439,-1012.1706711624158,0.013509529443748221,-18.654367405912595,81.3476820476142,8.237025563000908e-05
