time_s,day,jd_utc,ra_deg,dec_deg,ra_true_deg,dec_true_deg,elevation_deg,sun_elevation_deg,lunar_separation_deg,range_km,apparent_magnitude
216000.0,2.5,2461044.0,105.44608653367406,17.99169653860784,105.44499071486632,17.991580334456543,30.11820394217754,-26.59029961890986,9.718111733833005,399128.56094808533,15.829488301333502
216600.0,2.5069444444444446,2461044.0069444445,105.51075196104736,17.974357743775908,105.51108107776945,17.97442773221479,31.26337135013439,-27.62190613562465,9.727702132025096,399042.5131484994,15.82907251598417
217200.0,2.513888888888889,2461044.013888889,105.57639696889906,17.956961489540607,105.57643724586885,17.95690107988312,32.338449628886536,-28.578964145525795,9.737020261061804,398964.1333753477,15.82869965055281
217800.0,2.5208333333333335,2461044.0208333335,105.64109706798162,17.93908954423694,105.64111375010008,17.938992896493108,33.33926889513052,-29.457881341242246,9.746060503521672,398893.6060656539,15.828370742502461
218400.0,2.5277777777777777,2461044.027777778,105.70423815634463,17.921157362865028,105.70516640637831,17.92069645788945,34.2616610360876,-30.255157449924596,9.754817653652745,398831.101083628,15.82808675189121
219000.0,2.5347222222222223,2461044.034722222,105.76833290083255,17.90135405874886,105.76865220042639,17.90200581358022,35.101517833655116,-30.967438214573907,9.76328693090726,398776.7733772763,15.827848559144439
219600.0,2.5416666666666665,2461044.0416666665,105.83198350013072,17.883647645180886,105.83162919393092,17.882915797399004,35.854857392520564,-31.591573205154504,9.771463993138608,398730.7626398083,15.827656962885069
220200.0,2.548611111111111,2461044.048611111,105.89443028296597,17.86351157776102,105.89415637843847,17.863422044808885,36.51789666781269,-32.124675007004406,9.779344947473147,398693.1930511472,15.827512678180778
220800.0,2.5555555555555554,2461044.0555555555,105.95577567576368,17.845116314899805,105.95629357593333,17.84352099971213,37.087129072308414,-32.564178577917026,9.78692636143822,398664.1729992398,15.827416334736721
221400.0,2.5625,2461044.0625,106.01859034492587,17.82257698196394,106.01810131235884,17.823209923447465,37.559403428991786,-32.90789755734746,9.794205272293986,398643.7948591212,15.827368475407223
222000.0,2.5694444444444446,2461044.0694444445,106.07920756190848,17.802535222678106,106.07964069408416,17.802486900873344,37.93200109256061,-33.154075177648274,9.801179195350405,398632.13479891344,15.827369554882392
222600.0,2.576388888888889,2461044.076388889,106.14010954319579,17.781444527904213,106.14097328271356,17.781350844344765,38.20270723115899,-33.30142711240664,9.807846131094921,398629.252618643,15.827419938580224
223200.0,2.5833333333333335,2461044.0833333335,106.20190592884114,17.760482757006383,106.20216096859431,17.759801495561764,38.36987220219456,-33.349173907089785,9.814204571101858,398635.19162233797,15.827519901748548
